"","yrs","ages","vals","model","var_param","species","sd"
"22134",22,9,0.798931382590203,"2D_GMRF","Conditional","atkamack",0.0364939602319575
"22135",23,9,1.12641944994651,"2D_GMRF","Conditional","atkamack",0.0347076159186237
"22136",24,9,0.906767879706948,"2D_GMRF","Conditional","atkamack",0.0339305533307796
"22137",25,9,0.9165401757531,"2D_GMRF","Conditional","atkamack",0.0346952555789525
"22138",26,9,0.852190604845431,"2D_GMRF","Conditional","atkamack",0.0456059777042989
"22139",27,9,0.825302639193849,"2D_GMRF","Conditional","atkamack",0.0136832212978873
"22140",28,9,0.910499173992687,"2D_GMRF","Conditional","atkamack",0.0243828464620827
"22141",29,9,0.947627217583393,"2D_GMRF","Conditional","atkamack",0.0270655387735241
"22142",30,9,0.863032868032059,"2D_GMRF","Conditional","atkamack",0.0301500203937043
"22143",31,9,1.21420327983357,"2D_GMRF","Conditional","atkamack",0.031198693665189
"22144",32,9,0.792761732459495,"2D_GMRF","Conditional","atkamack",0.0354169367189721
"22145",33,9,0.814064620330823,"2D_GMRF","Conditional","atkamack",0.0353593693588128
"22146",34,9,0.76361563566373,"2D_GMRF","Conditional","atkamack",0.033476882154628
"22147",35,9,0.912235826616846,"2D_GMRF","Conditional","atkamack",0.0394591610342069
"22148",36,9,0.893511254373071,"2D_GMRF","Conditional","atkamack",0.0389488335662636
"22149",37,9,0.827639917051017,"2D_GMRF","Conditional","atkamack",0.00772505204889273
"22150",38,9,0.933291744123027,"2D_GMRF","Conditional","atkamack",0.0161971900007827
"22151",39,9,0.766433350958079,"2D_GMRF","Conditional","atkamack",0.0258218152026413
"22152",40,9,0.764077011364838,"2D_GMRF","Conditional","atkamack",0.0264778889032346
"22153",41,9,0.811059109485221,"2D_GMRF","Conditional","atkamack",0.028927894386311
"22154",42,9,0.851252526293846,"2D_GMRF","Conditional","atkamack",0.0298583593316511
"22155",43,9,0.819634154875827,"2D_GMRF","Conditional","atkamack",0.031222636554103
"22156",1,10,1.06533946057587,"2D_GMRF","Conditional","atkamack",0.0326351429022429
"22157",2,10,1.06727492175359,"2D_GMRF","Conditional","atkamack",0.0323557893849203
"22158",3,10,1.06793566341763,"2D_GMRF","Conditional","atkamack",0.0365695880704247
"22159",4,10,1.0679664499007,"2D_GMRF","Conditional","atkamack",0.0107860814202668
"22160",5,10,1.06796777000947,"2D_GMRF","Conditional","atkamack",0.0195663325531016
"22161",6,10,1.06797890102382,"2D_GMRF","Conditional","atkamack",0.0236527603871903
"22162",7,10,1.06788133643088,"2D_GMRF","Conditional","atkamack",0.0289631733860527
"22163",8,10,1.06768336481879,"2D_GMRF","Conditional","atkamack",0.0289086753969545
"22164",9,10,1.06924268025956,"2D_GMRF","Conditional","atkamack",0.0300395740928043
"22165",10,10,1.0492819640115,"2D_GMRF","Conditional","atkamack",0.0306018168923277
"22166",11,10,1.09723737170184,"2D_GMRF","Conditional","atkamack",0.0325147918904668
"22167",12,10,1.05655068449666,"2D_GMRF","Conditional","atkamack",0.0323817990020815
"22168",13,10,1.06561561719819,"2D_GMRF","Conditional","atkamack",0.0321183661550873
"22169",14,10,1.41216774859689,"2D_GMRF","Conditional","atkamack",0.0111232707945531
"22170",15,10,1.01798205449981,"2D_GMRF","Conditional","atkamack",0.0197196731703023
"22171",16,10,1.00849658747543,"2D_GMRF","Conditional","atkamack",0.0267637117860077
"22172",17,10,1.00430769735493,"2D_GMRF","Conditional","atkamack",0.0275507215827038
"22173",18,10,0.920927972849486,"2D_GMRF","Conditional","atkamack",0.0320676978636147
"22174",19,10,0.903184490170565,"2D_GMRF","Conditional","atkamack",0.0331506095725969
"22175",20,10,0.969660476512599,"2D_GMRF","Conditional","atkamack",0.0336505456117115
"22176",21,10,1.09475532515189,"2D_GMRF","Conditional","atkamack",0.0353389039941454
"22177",22,10,0.860499142009433,"2D_GMRF","Conditional","atkamack",0.0341947011507343
"22178",23,10,0.964292794650207,"2D_GMRF","Conditional","atkamack",0.0362943541379969
"22179",24,10,0.987332516860099,"2D_GMRF","Conditional","atkamack",0.0126437860270186
"22180",25,10,1.09649597357034,"2D_GMRF","Conditional","atkamack",0.0219291488554678
"22181",26,10,0.942238511380568,"2D_GMRF","Conditional","atkamack",0.0295839484565036
"22182",27,10,0.990494560110372,"2D_GMRF","Conditional","atkamack",0.0315547863651188
"22183",28,10,1.01121073468933,"2D_GMRF","Conditional","atkamack",0.0301030351014809
"22184",29,10,1.00864975318103,"2D_GMRF","Conditional","atkamack",0.0331446136962375
"22185",30,10,0.979387379261902,"2D_GMRF","Conditional","atkamack",0.0345692134555817
"22186",31,10,1.03875735512984,"2D_GMRF","Conditional","atkamack",0.035373965887182
"22187",32,10,0.989773538099045,"2D_GMRF","Conditional","atkamack",0.0359140647100312
"22188",33,10,0.81649482700234,"2D_GMRF","Conditional","atkamack",0.0354021519693659
"22189",34,10,0.804182860800992,"2D_GMRF","Conditional","atkamack",0.0183578419784324
"22190",35,10,0.899629617348367,"2D_GMRF","Conditional","atkamack",0.0254979748535456
"22191",36,10,0.950072838686723,"2D_GMRF","Conditional","atkamack",0.0283730140352517
"22192",37,10,1.07576178185272,"2D_GMRF","Conditional","atkamack",0.0326197667507937
"22193",38,10,0.926484580963846,"2D_GMRF","Conditional","atkamack",0.0332046757847502
"22194",39,10,0.862331828736453,"2D_GMRF","Conditional","atkamack",0.0316912228942088
"22195",40,10,0.757276336728148,"2D_GMRF","Conditional","atkamack",0.03577497942631
"22196",41,10,0.855150689963733,"2D_GMRF","Conditional","atkamack",0.0343116058301429
"22197",42,10,0.83690976400245,"2D_GMRF","Conditional","atkamack",0.0345981424342502
"22198",43,10,0.862185451866816,"2D_GMRF","Conditional","atkamack",0.0365779441284603
"22199",1,1,0.131622016095308,"2D_GMRF","Marginal","atkamack",0.00571476584578859
"22200",2,1,0.0723558988202692,"2D_GMRF","Marginal","atkamack",0.00977652375601391
"22201",3,1,0.491645170318219,"2D_GMRF","Marginal","atkamack",0.0132423710971847
"22202",4,1,0.364391732875975,"2D_GMRF","Marginal","atkamack",0.0173035348424689
"22203",5,1,0.364266485756475,"2D_GMRF","Marginal","atkamack",0.0202926340489383
"22204",6,1,0.36402348606631,"2D_GMRF","Marginal","atkamack",0.0218897600423694
"22205",7,1,0.364484599743208,"2D_GMRF","Marginal","atkamack",0.0163862181592659
"22206",8,1,0.296894768562948,"2D_GMRF","Marginal","atkamack",0.0333867667582363
"22207",9,1,0.301604203381163,"2D_GMRF","Marginal","atkamack",0.0414262429871914
"22208",10,1,0.146223938613266,"2D_GMRF","Marginal","atkamack",0.0455770157512171
"22209",11,1,0.265260252369718,"2D_GMRF","Marginal","atkamack",0.00314137018952448
"22210",12,1,0.196060158275042,"2D_GMRF","Marginal","atkamack",0.00976608283882432
"22211",13,1,0.295412892844399,"2D_GMRF","Marginal","atkamack",0.0129531825223294
"22212",14,1,0.361387210472892,"2D_GMRF","Marginal","atkamack",0.0150230533518795
"22213",15,1,0.229573964901598,"2D_GMRF","Marginal","atkamack",0.016712699863793
"22214",16,1,0.22993881662014,"2D_GMRF","Marginal","atkamack",0.0170941352664121
"22215",17,1,0.229941472222997,"2D_GMRF","Marginal","atkamack",0.0159772327723742
"22216",18,1,0.150018137439967,"2D_GMRF","Marginal","atkamack",0.018227469924753
"22217",19,1,0.0923528469507548,"2D_GMRF","Marginal","atkamack",0.0405423163976423
"22218",20,1,0.188131954405397,"2D_GMRF","Marginal","atkamack",0.0445827542049028
"22219",21,1,0.229865676767874,"2D_GMRF","Marginal","atkamack",0.0214569936377654
"22220",22,1,0.229719919323224,"2D_GMRF","Marginal","atkamack",0.0138006855986235
"22221",23,1,0.239630662268537,"2D_GMRF","Marginal","atkamack",0.0196213359426192
"22222",24,1,0.215543000202006,"2D_GMRF","Marginal","atkamack",0.0203735399764877
"22223",25,1,0.223638660279955,"2D_GMRF","Marginal","atkamack",0.0203147793259049
"22224",26,1,0.252779985508158,"2D_GMRF","Marginal","atkamack",0.0200077489471657
"22225",27,1,0.207635436950174,"2D_GMRF","Marginal","atkamack",0.023244714937914
"22226",28,1,0.17590353215771,"2D_GMRF","Marginal","atkamack",0.0325103380787318
"22227",29,1,0.247105755986159,"2D_GMRF","Marginal","atkamack",0.0397987670348212
"22228",30,1,0.265248681857608,"2D_GMRF","Marginal","atkamack",0.0438963708203771
"22229",31,1,0.247010454805011,"2D_GMRF","Marginal","atkamack",0.01580751931847
"22230",32,1,0.264417447278165,"2D_GMRF","Marginal","atkamack",0.0137147918024326
"22231",33,1,0.214601480761245,"2D_GMRF","Marginal","atkamack",0.0193080569720205
"22232",34,1,0.204213087078766,"2D_GMRF","Marginal","atkamack",0.022160925489504
"22233",35,1,0.220006968072921,"2D_GMRF","Marginal","atkamack",0.0247441505685824
"22234",36,1,0.229894234478339,"2D_GMRF","Marginal","atkamack",0.0264735736746275
"22235",37,1,0.265791924936704,"2D_GMRF","Marginal","atkamack",0.0231510276185605
"22236",38,1,0.316517987447665,"2D_GMRF","Marginal","atkamack",0.0321610934548263
"22237",39,1,0.178172375089873,"2D_GMRF","Marginal","atkamack",0.0391662512588471
"22238",40,1,0.249058385805828,"2D_GMRF","Marginal","atkamack",0.043229151943044
"22239",41,1,0.2568994479904,"2D_GMRF","Marginal","atkamack",0.0158074588213132
"22240",42,1,0.29229641532682,"2D_GMRF","Marginal","atkamack",0.0137144547866367
"22241",43,1,0.424759412766656,"2D_GMRF","Marginal","atkamack",0.0193043681937596
"22242",1,2,0.225492687258943,"2D_GMRF","Marginal","atkamack",0.0221452893658473
"22243",2,2,0.224961744108338,"2D_GMRF","Marginal","atkamack",0.0246996981799023
"22244",3,2,0.319881323344583,"2D_GMRF","Marginal","atkamack",0.0263828150592282
"22245",4,2,0.317651884363871,"2D_GMRF","Marginal","atkamack",0.023066566341722
"22246",5,2,0.317547776015277,"2D_GMRF","Marginal","atkamack",0.0318676793189825
"22247",6,2,0.274044650951192,"2D_GMRF","Marginal","atkamack",0.0385855104043953
"22248",7,2,0.359652699960675,"2D_GMRF","Marginal","atkamack",0.0425810128671828
"22249",8,2,0.410637747503186,"2D_GMRF","Marginal","atkamack",0.0158086667007394
"22250",9,2,0.451954199663449,"2D_GMRF","Marginal","atkamack",0.0118366801451216
"22251",10,2,0.334258535038857,"2D_GMRF","Marginal","atkamack",0.0190034612883491
"22252",11,2,0.435486419496082,"2D_GMRF","Marginal","atkamack",0.0239359469776085
"22253",12,2,0.35027426744672,"2D_GMRF","Marginal","atkamack",0.0289953432530153
"22254",13,2,0.44018079773623,"2D_GMRF","Marginal","atkamack",0.0325774608962434
"22255",14,2,0.509544182412177,"2D_GMRF","Marginal","atkamack",0.0230443032205188
"22256",15,2,0.207809823984663,"2D_GMRF","Marginal","atkamack",0.0316424550583398
"22257",16,2,0.389957407452967,"2D_GMRF","Marginal","atkamack",0.0380940828421111
"22258",17,2,0.56706347457112,"2D_GMRF","Marginal","atkamack",0.041988948230649
"22259",18,2,0.362916233148545,"2D_GMRF","Marginal","atkamack",0.0158064870575209
"22260",19,2,0.228595910618292,"2D_GMRF","Marginal","atkamack",0.0155040250521222
"22261",20,2,0.293655480922912,"2D_GMRF","Marginal","atkamack",0.0213444046860804
"22262",21,2,0.396738739397219,"2D_GMRF","Marginal","atkamack",0.0254399916612281
"22263",22,2,0.296627885635715,"2D_GMRF","Marginal","atkamack",0.0286273118225398
"22264",23,2,0.406083934596435,"2D_GMRF","Marginal","atkamack",0.0330997898850868
"22265",24,2,0.494323677950734,"2D_GMRF","Marginal","atkamack",0.0230274656513531
"22266",25,2,0.417630852014607,"2D_GMRF","Marginal","atkamack",0.0315114966399794
"22267",26,2,0.293376911908525,"2D_GMRF","Marginal","atkamack",0.0377456819381757
"22268",27,2,0.303739836906288,"2D_GMRF","Marginal","atkamack",0.0415102131863989
"22269",28,2,0.315614866362384,"2D_GMRF","Marginal","atkamack",0.0128693959208588
"22270",29,2,0.405743432100572,"2D_GMRF","Marginal","atkamack",0.0176729601487957
"22271",30,2,0.393590490748285,"2D_GMRF","Marginal","atkamack",0.026217932401728
"22272",31,2,0.436395747233241,"2D_GMRF","Marginal","atkamack",0.0296241796566947
"22273",32,2,0.388021283709016,"2D_GMRF","Marginal","atkamack",0.0321174894778593
"22274",33,2,0.3945204892803,"2D_GMRF","Marginal","atkamack",0.0327534121076706
"22275",34,2,0.362166729464384,"2D_GMRF","Marginal","atkamack",0.035559988690554
"22276",35,2,0.443712282536292,"2D_GMRF","Marginal","atkamack",0.0358231000137048
"22277",36,2,0.373327454764764,"2D_GMRF","Marginal","atkamack",0.037509716815231
"22278",37,2,0.281307955171353,"2D_GMRF","Marginal","atkamack",0.0411525718451423
"22279",38,2,0.564693494586151,"2D_GMRF","Marginal","atkamack",0.013081903944651
"22280",39,2,0.375563060227101,"2D_GMRF","Marginal","atkamack",0.0194555041421708
"22281",40,2,0.453464298916761,"2D_GMRF","Marginal","atkamack",0.0235452267934804
"22282",41,2,0.458229405097788,"2D_GMRF","Marginal","atkamack",0.0286753836315893
"22283",42,2,0.510068772452672,"2D_GMRF","Marginal","atkamack",0.0305747385654932
"22284",43,2,0.594377905395932,"2D_GMRF","Marginal","atkamack",0.0317697148186386
"22285",1,3,0.30569036609886,"2D_GMRF","Marginal","atkamack",0.0326741576222795
"22286",2,3,0.299613874315615,"2D_GMRF","Marginal","atkamack",0.0388225389634762
"22287",3,3,0.455855306853587,"2D_GMRF","Marginal","atkamack",0.0384437244323398
"22288",4,3,0.449786416514335,"2D_GMRF","Marginal","atkamack",0.0409229615510213
"22289",5,3,0.449765148620279,"2D_GMRF","Marginal","atkamack",0.00634494772240048
"22290",6,3,0.442471567813664,"2D_GMRF","Marginal","atkamack",0.0144416616125327
"22291",7,3,0.498794633996424,"2D_GMRF","Marginal","atkamack",0.0225714162207286
"22292",8,3,0.614243228694996,"2D_GMRF","Marginal","atkamack",0.0232151613252786
"22293",9,3,0.553420060047787,"2D_GMRF","Marginal","atkamack",0.0324342406726309
"22294",10,3,0.527077194145786,"2D_GMRF","Marginal","atkamack",0.0309633907600427
"22295",11,3,0.723851739226836,"2D_GMRF","Marginal","atkamack",0.0334144317470824
"22296",12,3,0.470177664429179,"2D_GMRF","Marginal","atkamack",0.0340595126618486
"22297",13,3,0.578642251270513,"2D_GMRF","Marginal","atkamack",0.0366437131189118
"22298",14,3,0.728900657391644,"2D_GMRF","Marginal","atkamack",0.0402362603432741
"22299",15,3,0.537677662934479,"2D_GMRF","Marginal","atkamack",0.011505660886587
"22300",16,3,0.603692262392583,"2D_GMRF","Marginal","atkamack",0.0187375593730004
"22301",17,3,0.626704131555686,"2D_GMRF","Marginal","atkamack",0.0307210342374427
"22302",18,3,0.568480195701507,"2D_GMRF","Marginal","atkamack",0.0373173324028176
"22303",19,3,0.517317410466438,"2D_GMRF","Marginal","atkamack",0.0351473029389165
"22304",20,3,0.4748310387423,"2D_GMRF","Marginal","atkamack",0.0384503980380624
"22305",21,3,0.657602986285196,"2D_GMRF","Marginal","atkamack",0.0398880598858299
"22306",22,3,0.494014824704499,"2D_GMRF","Marginal","atkamack",0.0402475377358218
"22307",23,3,0.567585574302575,"2D_GMRF","Marginal","atkamack",0.0405340502826694
"22308",24,3,0.59454128370505,"2D_GMRF","Marginal","atkamack",0.0415325331004942
"22309",25,3,0.563387211224585,"2D_GMRF","Marginal","atkamack",0.00850511191908125
"22310",26,3,0.459020655855574,"2D_GMRF","Marginal","atkamack",0.0151379705515996
"22311",27,3,0.420593639137079,"2D_GMRF","Marginal","atkamack",0.0201369667825177
"22312",28,3,0.443546587790375,"2D_GMRF","Marginal","atkamack",0.0239500427921849
"22313",29,3,0.479933496524933,"2D_GMRF","Marginal","atkamack",0.0262362937065149
"22314",30,3,0.502615760075009,"2D_GMRF","Marginal","atkamack",0.0287589969367355
"22315",31,3,0.547917877344677,"2D_GMRF","Marginal","atkamack",0.0317905463469242
"22316",32,3,0.539068934000714,"2D_GMRF","Marginal","atkamack",0.0326689777329258
"22317",33,3,0.495083514591531,"2D_GMRF","Marginal","atkamack",0.033513260406982
"22318",34,3,0.56219336855558,"2D_GMRF","Marginal","atkamack",0.0404941930613134
"22319",35,3,0.639556719785966,"2D_GMRF","Marginal","atkamack",0.012806357985883
"22320",36,3,0.510535565305045,"2D_GMRF","Marginal","atkamack",0.0189494748856885
"22321",37,3,0.599938759024032,"2D_GMRF","Marginal","atkamack",0.0245957771496525
"22322",38,3,0.635615518325606,"2D_GMRF","Marginal","atkamack",0.0308712579378801
"22323",39,3,0.600044859880363,"2D_GMRF","Marginal","atkamack",0.0343639487076558
"22324",40,3,0.55351761881096,"2D_GMRF","Marginal","atkamack",0.0276645451849753
"22325",41,3,0.62437562610996,"2D_GMRF","Marginal","atkamack",0.0330086674726131
"22326",42,3,0.69232394614033,"2D_GMRF","Marginal","atkamack",0.0355970767070746
"22327",43,3,0.667258473016609,"2D_GMRF","Marginal","atkamack",0.0382846763640154
"22328",1,4,0.399916924356977,"2D_GMRF","Marginal","atkamack",0.0406196842359385
"22329",2,4,0.348133483211372,"2D_GMRF","Marginal","atkamack",0.015668949628246
"22330",3,4,0.475535681786164,"2D_GMRF","Marginal","atkamack",0.0219289678954499
"22331",4,4,0.520235526750503,"2D_GMRF","Marginal","atkamack",0.0306791439061923
"22332",5,4,0.52046574938011,"2D_GMRF","Marginal","atkamack",0.0361465542408756
"22333",6,4,0.564301325746366,"2D_GMRF","Marginal","atkamack",0.036099232725909
"22334",7,4,0.600896353467837,"2D_GMRF","Marginal","atkamack",0.0392859697592032
"22335",8,4,0.705949518180593,"2D_GMRF","Marginal","atkamack",0.0505335900990526
"22336",9,4,0.679524674849683,"2D_GMRF","Marginal","atkamack",0.0401581393363899
"22337",10,4,0.551267243742104,"2D_GMRF","Marginal","atkamack",0.0503920120812903
"22338",11,4,0.886262158666211,"2D_GMRF","Marginal","atkamack",0.0513695070880406
"22339",12,4,0.566269335554232,"2D_GMRF","Marginal","atkamack",0.009969358950388
"22340",13,4,0.736897291901386,"2D_GMRF","Marginal","atkamack",0.00898746178777743
"22341",14,4,0.871654576911265,"2D_GMRF","Marginal","atkamack",0.023081437991602
"22342",15,4,0.723728231766704,"2D_GMRF","Marginal","atkamack",0.0305121425799589
"22343",16,4,0.718395376307479,"2D_GMRF","Marginal","atkamack",0.0286174309217502
"22344",17,4,0.682230648255288,"2D_GMRF","Marginal","atkamack",0.0273128383891939
"22345",18,4,0.64926508743808,"2D_GMRF","Marginal","atkamack",0.030829976458782
"22346",19,4,0.665247511317935,"2D_GMRF","Marginal","atkamack",0.0392783735685901
"22347",20,4,0.632458102182752,"2D_GMRF","Marginal","atkamack",0.0303293785926396
"22348",21,4,0.689250560708498,"2D_GMRF","Marginal","atkamack",0.0392533789506546
"22349",22,4,0.580858619711567,"2D_GMRF","Marginal","atkamack",0.00996886557179563
"22350",23,4,0.704347356978306,"2D_GMRF","Marginal","atkamack",0.0168219368183953
"22351",24,4,0.689596445820124,"2D_GMRF","Marginal","atkamack",0.0257991788839817
"22352",25,4,0.716498141614208,"2D_GMRF","Marginal","atkamack",0.0299715378672665
"22353",26,4,0.597873561881208,"2D_GMRF","Marginal","atkamack",0.0364427552704326
"22354",27,4,0.53995671888559,"2D_GMRF","Marginal","atkamack",0.0387569774691579
"22355",28,4,0.565044770817921,"2D_GMRF","Marginal","atkamack",0.033753517491222
"22356",29,4,0.536100322145293,"2D_GMRF","Marginal","atkamack",0.0342496384849304
"22357",30,4,0.552586978168959,"2D_GMRF","Marginal","atkamack",0.0354309043984318
"22358",31,4,0.708098002183037,"2D_GMRF","Marginal","atkamack",0.0388022268964453
"22359",32,4,0.617254723642239,"2D_GMRF","Marginal","atkamack",0.00996909574783113
"22360",33,4,0.603759789325946,"2D_GMRF","Marginal","atkamack",0.0244889757187194
"22361",34,4,0.585895308634854,"2D_GMRF","Marginal","atkamack",0.0265603695902958
"22362",35,4,0.795458765744346,"2D_GMRF","Marginal","atkamack",0.0286510301125142
"22363",36,4,0.612717472452676,"2D_GMRF","Marginal","atkamack",0.0319599051918045
"22364",37,4,0.676674455039095,"2D_GMRF","Marginal","atkamack",0.0336114372404826
"22365",38,4,0.706925613234405,"2D_GMRF","Marginal","atkamack",0.0317905206512278
"22366",39,4,0.622329289592725,"2D_GMRF","Marginal","atkamack",0.0399652572091831
"22367",40,4,0.676116089067975,"2D_GMRF","Marginal","atkamack",0.0322943027379654
"22368",41,4,0.649137572872589,"2D_GMRF","Marginal","atkamack",0.0387753558336131
"22369",42,4,0.740798673006802,"2D_GMRF","Marginal","atkamack",0.00651117371934877
"22370",43,4,0.768683876394789,"2D_GMRF","Marginal","atkamack",0.0156662584942882
"22371",1,5,0.469631685491871,"2D_GMRF","Marginal","atkamack",0.0242172982784862
"22372",2,5,0.387827153119635,"2D_GMRF","Marginal","atkamack",0.0273442264550837
"22373",3,5,0.475235497086025,"2D_GMRF","Marginal","atkamack",0.0290783272474042
"22374",4,5,0.584659715288718,"2D_GMRF","Marginal","atkamack",0.0318236953882118
"22375",5,5,0.585934868122756,"2D_GMRF","Marginal","atkamack",0.0305495134431929
"22376",6,5,0.693264868030023,"2D_GMRF","Marginal","atkamack",0.0300717697999683
"22377",7,5,0.687018173327538,"2D_GMRF","Marginal","atkamack",0.0295744739472925
"22378",8,5,0.774305157560882,"2D_GMRF","Marginal","atkamack",0.0360438460074392
"22379",9,5,0.739810609620574,"2D_GMRF","Marginal","atkamack",0.00400939229030471
"22380",10,5,0.773685258622646,"2D_GMRF","Marginal","atkamack",0.00989899101558313
"22381",11,5,0.863078240109797,"2D_GMRF","Marginal","atkamack",0.0222127287444916
"22382",12,5,0.626924558508169,"2D_GMRF","Marginal","atkamack",0.0280820982720538
"22383",13,5,0.821819063173196,"2D_GMRF","Marginal","atkamack",0.0286861813911247
"22384",14,5,0.889610452295637,"2D_GMRF","Marginal","atkamack",0.0286205689632444
"22385",15,5,0.688945409629857,"2D_GMRF","Marginal","atkamack",0.0289989662393832
"22386",16,5,0.888312173864828,"2D_GMRF","Marginal","atkamack",0.0292521796530986
"22387",17,5,0.77213223544698,"2D_GMRF","Marginal","atkamack",0.0263855615225511
"22388",18,5,0.698693703740233,"2D_GMRF","Marginal","atkamack",0.0358031546262306
"22389",19,5,0.687732056528336,"2D_GMRF","Marginal","atkamack",0.00816380937182783
"22390",20,5,0.728505049336251,"2D_GMRF","Marginal","atkamack",0.0127005978552579
"22391",21,5,0.852768520594436,"2D_GMRF","Marginal","atkamack",0.0203328225430183
"22392",22,5,0.645228743959709,"2D_GMRF","Marginal","atkamack",0.0267306886422707
"22393",23,5,0.755323382425584,"2D_GMRF","Marginal","atkamack",0.0302513748156806
"22394",24,5,0.733903923557375,"2D_GMRF","Marginal","atkamack",0.0306003227257612
"22395",25,5,0.763405442691209,"2D_GMRF","Marginal","atkamack",0.0313042782508665
"22396",26,5,0.60621425817444,"2D_GMRF","Marginal","atkamack",0.0319966248551031
"22397",27,5,0.664052870776786,"2D_GMRF","Marginal","atkamack",0.0331772651095705
"22398",28,5,0.623386989432065,"2D_GMRF","Marginal","atkamack",0.0377275904531925
"22399",29,5,0.560382988968854,"2D_GMRF","Marginal","atkamack",0.00996878520568143
"22400",30,5,0.61128605902676,"2D_GMRF","Marginal","atkamack",0.017117593116309
"22401",31,5,0.700209448049329,"2D_GMRF","Marginal","atkamack",0.0281196841057949
"22402",32,5,0.722212194997549,"2D_GMRF","Marginal","atkamack",0.0288347686629017
"22403",33,5,0.669216042634682,"2D_GMRF","Marginal","atkamack",0.0352426955643915
"22404",34,5,0.670507614314822,"2D_GMRF","Marginal","atkamack",0.0363697497921838
"22405",35,5,0.754530729856449,"2D_GMRF","Marginal","atkamack",0.0381763117286213
"22406",36,5,0.660345285602377,"2D_GMRF","Marginal","atkamack",0.0348897160494577
"22407",37,5,0.741482223739646,"2D_GMRF","Marginal","atkamack",0.0365103422885659
"22408",38,5,0.736655017069675,"2D_GMRF","Marginal","atkamack",0.0419792921690136
"22409",39,5,0.677810873625143,"2D_GMRF","Marginal","atkamack",0.00996882301391911
"22410",40,5,0.681307014890019,"2D_GMRF","Marginal","atkamack",0.0128111363857624
"22411",41,5,0.751861883923814,"2D_GMRF","Marginal","atkamack",0.0211691708122735
"22412",42,5,0.71245215835351,"2D_GMRF","Marginal","atkamack",0.0246019839412052
"22413",43,5,0.781606595810143,"2D_GMRF","Marginal","atkamack",0.0269979122274523
"22414",1,6,0.50619915190307,"2D_GMRF","Marginal","atkamack",0.0283135920440481
"22415",2,6,0.397190532310391,"2D_GMRF","Marginal","atkamack",0.0314936166488185
"22416",3,6,0.469328104936312,"2D_GMRF","Marginal","atkamack",0.0288811204969095
"22417",4,6,0.624788755210181,"2D_GMRF","Marginal","atkamack",0.0316186572822464
"22418",5,6,0.628905602751461,"2D_GMRF","Marginal","atkamack",0.0340477545194541
"22419",6,6,0.778544496375018,"2D_GMRF","Marginal","atkamack",0.0103910194351237
"22420",7,6,0.794663276669979,"2D_GMRF","Marginal","atkamack",0.0175005948998647
"22421",8,6,0.810923079135003,"2D_GMRF","Marginal","atkamack",0.0242084423312905
"22422",9,6,0.774615926289597,"2D_GMRF","Marginal","atkamack",0.0296495336260333
"22423",10,6,0.760011102976315,"2D_GMRF","Marginal","atkamack",0.0312600010947677
"22424",11,6,0.953093681529534,"2D_GMRF","Marginal","atkamack",0.0340875519755204
"22425",12,6,0.694149298427099,"2D_GMRF","Marginal","atkamack",0.0384839120709792
"22426",13,6,0.676744247273404,"2D_GMRF","Marginal","atkamack",0.0437466712806382
"22427",14,6,0.977532163212438,"2D_GMRF","Marginal","atkamack",0.0421336206850069
"22428",15,6,0.662397158154493,"2D_GMRF","Marginal","atkamack",0.0373948944664596
"22429",16,6,0.947373033836289,"2D_GMRF","Marginal","atkamack",0.00934602383110632
"22430",17,6,0.826087442325139,"2D_GMRF","Marginal","atkamack",0.0213304932832583
"22431",18,6,0.772129387687459,"2D_GMRF","Marginal","atkamack",0.025286687125187
"22432",19,6,0.693190903730297,"2D_GMRF","Marginal","atkamack",0.0289413765068077
"22433",20,6,0.745962888755162,"2D_GMRF","Marginal","atkamack",0.0304606070777983
"22434",21,6,0.899044112348888,"2D_GMRF","Marginal","atkamack",0.0318791960252786
"22435",22,6,0.687488962142919,"2D_GMRF","Marginal","atkamack",0.0342580229617334
"22436",23,6,0.838556398358806,"2D_GMRF","Marginal","atkamack",0.0325665790903854
"22437",24,6,0.779517848037919,"2D_GMRF","Marginal","atkamack",0.0350768960538576
"22438",25,6,0.835531863972179,"2D_GMRF","Marginal","atkamack",0.0381317769538222
"22439",26,6,0.720712796622305,"2D_GMRF","Marginal","atkamack",0.00970055458243582
"22440",27,6,0.742860055671815,"2D_GMRF","Marginal","atkamack",0.0180259731360286
"22441",28,6,0.684129152343628,"2D_GMRF","Marginal","atkamack",0.0239874756793691
"22442",29,6,0.66210586775276,"2D_GMRF","Marginal","atkamack",0.0301113267372532
"22443",30,6,0.646955057873161,"2D_GMRF","Marginal","atkamack",0.0316350096271237
"22444",31,6,0.762544076337524,"2D_GMRF","Marginal","atkamack",0.0341333644756448
"22445",32,6,0.719828167405322,"2D_GMRF","Marginal","atkamack",0.0332931188672419
"22446",33,6,0.73189147898489,"2D_GMRF","Marginal","atkamack",0.0368526066259599
"22447",34,6,0.687449215994169,"2D_GMRF","Marginal","atkamack",0.0353849715143369
"22448",35,6,0.769677922419102,"2D_GMRF","Marginal","atkamack",0.0418768520190597
"22449",36,6,0.716216032183001,"2D_GMRF","Marginal","atkamack",0.0109729001022552
"22450",37,6,0.855905659592493,"2D_GMRF","Marginal","atkamack",0.0126718882317747
"22451",38,6,0.834179731979561,"2D_GMRF","Marginal","atkamack",0.0197006105625363
